vid,0
Animation_720P-0116,4.053999999999999
Animation_720P-01b3,3.638
Animation_720P-06a6,3.9419999999999997
Animation_720P-0acc,3.8760000000000003
Animation_720P-13b7,4.3180000000000005
Animation_720P-1a6d,4.283
Animation_720P-2525,3.73
Animation_720P-2abf,3.615
Animation_720P-3adc,3.575
Animation_720P-412a,4.249
Animation_720P-41cf,3.862
Animation_720P-41d6,4.148
Animation_720P-4268,3.846
Animation_720P-431c,4.396
Animation_720P-57d9,3.522
Animation_720P-620f,4.522
Animation_720P-6372,4.422
Animation_720P-79ee,2.197
Animation_720P-7b29,3.862
Animation_720P-7e7d,3.589
Animation_720P-7ff2,4.124
CoverSong_720P-014c,2.6180000000000003
CoverSong_720P-0239,2.52
CoverSong_720P-10f1,2.805
CoverSong_720P-1393,4.059
CoverSong_720P-2d05,3.2239999999999998
CoverSong_720P-4006,3.4139999999999997
CoverSong_720P-449f,3.4960000000000004
CoverSong_720P-5689,2.3169999999999997
CoverSong_720P-5ba2,2.8339999999999996
CoverSong_720P-60d3,2.991
CoverSong_720P-6626,3.3160000000000003
CoverSong_720P-6b8c,2.988
CoverSong_720P-6d6a,3.52
CoverSong_720P-6d81,3.145
CoverSong_720P-7360,2.798
CoverSong_720P-7539,2.3480000000000003
Gaming_720P-0fba,4.0889999999999995
Gaming_720P-0fdb,3.263
Gaming_720P-103a,4.056
Gaming_720P-1cbb,4.01
Gaming_720P-221d,3.252
Gaming_720P-25aa,2.952
Gaming_720P-2dbe,4.327
Gaming_720P-312f,3.826
Gaming_720P-324d,3.145
Gaming_720P-3524,3.11
Gaming_720P-40b2,3.855
Gaming_720P-469a,4.124
Gaming_720P-4813,4.29
Gaming_720P-493e,3.5669999999999997
Gaming_720P-4cda,3.62
Gaming_720P-5973,4.067
Gaming_720P-5ba2,4.281000000000001
Gaming_720P-6403,4.023
Gaming_720P-64b0,4.396
Gaming_720P-6625,3.813
Gaming_720P-6658,3.715
Gaming_720P-6a45,3.967
Gaming_720P-7afd,2.4859999999999998
HowTo_720P-017a,3.762
HowTo_720P-06eb,4.13
HowTo_720P-0a67,4.315
HowTo_720P-0b01,4.111000000000001
HowTo_720P-0c47,4.364
HowTo_720P-111e,3.938
HowTo_720P-12f7,3.3
HowTo_720P-21c6,2.838
HowTo_720P-269e,3.6430000000000002
HowTo_720P-2cc6,2.8139999999999996
HowTo_720P-37d0,4.428999999999999
HowTo_720P-3813,3.072
HowTo_720P-3a5d,2.536
HowTo_720P-479b,3.62
HowTo_720P-483c,3.485
HowTo_720P-4d55,3.947
HowTo_720P-4d9e,3.688
HowTo_720P-6323,3.7319999999999998
HowTo_720P-6791,2.263
HowTo_720P-7782,3.761
HowTo_720P-7878,3.674
HowTo_720P-7c38,4.074
Lecture_720P-003a,3.812
Lecture_720P-07e0,4.082
Lecture_720P-094d,3.616
Lecture_720P-0f64,3.58
Lecture_720P-1033,3.5410000000000004
Lecture_720P-10bc,3.116
Lecture_720P-11e7,2.569
Lecture_720P-1e62,3.958
Lecture_720P-1f22,4.2330000000000005
Lecture_720P-2442,3.39
Lecture_720P-2b0f,3.852
Lecture_720P-2f38,3.552
Lecture_720P-2f8c,3.839
Lecture_720P-3b7f,4.106
Lecture_720P-3f9f,3.4789999999999996
Lecture_720P-4c87,3.7430000000000003
Lecture_720P-50b9,3.5789999999999997
Lecture_720P-5120,4.295
Lecture_720P-53a1,3.5860000000000003
Lecture_720P-5725,4.262
Lecture_720P-5c7e,3.846
Lecture_720P-6016,3.043
Lecture_720P-6951,4.163
Lecture_720P-7189,3.8689999999999998
Lecture_720P-7e40,4.246
LiveMusic_720P-0cd5,4.042
LiveMusic_720P-0d9f,3.319
LiveMusic_720P-2620,3.721
LiveMusic_720P-267b,3.525
LiveMusic_720P-289b,2.436
LiveMusic_720P-3320,3.45
LiveMusic_720P-4ae2,3.285
LiveMusic_720P-58db,4.382
LiveMusic_720P-6343,3.304
LiveMusic_720P-6452,3.0980000000000003
LiveMusic_720P-653e,3.112
LiveMusic_720P-65f6,4.019
LiveMusic_720P-66df,4.592
LiveMusic_720P-71c5,3.605
LyricVideo_720P-068d,3.825
LyricVideo_720P-0940,3.045
LyricVideo_720P-09ed,3.0260000000000002
LyricVideo_720P-0ae4,3.717
LyricVideo_720P-1c89,3.93
LyricVideo_720P-2d24,4.199
LyricVideo_720P-36fb,3.839
LyricVideo_720P-4253,4.066
LyricVideo_720P-47a9,2.8160000000000003
LyricVideo_720P-59ed,4.315
LyricVideo_720P-5d3a,3.9389999999999996
LyricVideo_720P-6f0c,2.803
LyricVideo_720P-6fc9,2.6710000000000003
LyricVideo_720P-739a,2.877
LyricVideo_720P-74a0,4.415
LyricVideo_720P-7f44,4.196000000000001
MusicVideo_720P-0355,1.9069999999999998
MusicVideo_720P-0752,4.365
MusicVideo_720P-14f0,2.3819999999999997
MusicVideo_720P-2d7d,2.988
MusicVideo_720P-3698,4.378
MusicVideo_720P-3b11,3.6
MusicVideo_720P-3c4c,4.135
MusicVideo_720P-44c1,4.499
MusicVideo_720P-4895,4.173
MusicVideo_720P-4ad2,3.7560000000000002
MusicVideo_720P-575d,3.242
MusicVideo_720P-5c9c,2.471
MusicVideo_720P-62df,4.246
MusicVideo_720P-734f,3.8480000000000003
MusicVideo_720P-7bcf,3.536
NewsClip_720P-04ba,3.49
NewsClip_720P-0c81,3.8930000000000002
NewsClip_720P-1971,4.272
NewsClip_720P-2182,3.4939999999999998
NewsClip_720P-23e0,4.11
NewsClip_720P-2882,3.667
NewsClip_720P-35d9,3.017
NewsClip_720P-37f7,3.716
NewsClip_720P-4603,3.4539999999999997
NewsClip_720P-4e87,4.368
NewsClip_720P-5564,4.377
NewsClip_720P-5787,4.4830000000000005
NewsClip_720P-579b,2.866
NewsClip_720P-5d89,4.48
NewsClip_720P-6016,4.522
NewsClip_720P-6106,2.9960000000000004
NewsClip_720P-672c,3.987
NewsClip_720P-6a19,3.5469999999999997
NewsClip_720P-6cde,4.297
NewsClip_720P-72d2,4.357
NewsClip_720P-739b,4.007
NewsClip_720P-7745,4.5280000000000005
NewsClip_720P-7b7e,4.145
NewsClip_720P-7b97,2.803
NewsClip_720P-7c67,4.434
NewsClip_720P-7e56,4.41
Sports_720P-00a1,4.061
Sports_720P-0104,4.223
Sports_720P-058f,4.28
Sports_720P-07d0,3.863
Sports_720P-0b9e,3.9419999999999997
Sports_720P-17fb,3.591
Sports_720P-2191,3.7889999999999997
Sports_720P-2234,4.16
Sports_720P-2632,3.884
Sports_720P-2c06,3.978
Sports_720P-2c80,3.136
Sports_720P-3072,3.18
Sports_720P-3338,4.4830000000000005
Sports_720P-33c6,2.985
Sports_720P-38a1,3.165
Sports_720P-3eb4,3.802
Sports_720P-3ffe,3.011
Sports_720P-4b69,3.903
Sports_720P-4c6f,4.105
Sports_720P-50cf,3.372
Sports_720P-531c,4.555
Sports_720P-5833,3.205
Sports_720P-5ae1,4.333
Sports_720P-5bfd,4.677
Sports_720P-5e39,3.685
Sports_720P-5ea4,4.238
Sports_720P-62ba,2.965
Sports_720P-675b,3.201
Sports_720P-69a0,3.878
Sports_720P-6bb7,3.8819999999999997
Sports_720P-6d04,3.783
Sports_720P-7ba7,3.5660000000000003
TelevisionClip_720P-1862,3.238
TelevisionClip_720P-19de,4.346
TelevisionClip_720P-1b61,4.2989999999999995
TelevisionClip_720P-31ce,4.324
TelevisionClip_720P-3f4c,2.515
TelevisionClip_720P-44d1,3.839
TelevisionClip_720P-4edb,4.015
TelevisionClip_720P-5e93,4.292
TelevisionClip_720P-7c06,4.396
VerticalVideo_720P-0750,3.71
VerticalVideo_720P-0dac,2.9339999999999997
VerticalVideo_720P-0f61,4.522
VerticalVideo_720P-19fa,4.269
VerticalVideo_720P-1ada,3.532
VerticalVideo_720P-2efc,3.523
VerticalVideo_720P-42f2,3.199
VerticalVideo_720P-456c,3.7110000000000003
VerticalVideo_720P-4730,4.107
VerticalVideo_720P-4ca7,4.442
VerticalVideo_720P-6580,2.9789999999999996
VerticalVideo_720P-665d,4.023
VerticalVideo_720P-669d,4.176
VerticalVideo_720P-6bf7,4.261
VerticalVideo_720P-7517,4.271
VerticalVideo_720P-7859,3.603
VerticalVideo_720P-7c1d,4.502
Vlog_720P-033a,4.302
Vlog_720P-03d5,3.605
Vlog_720P-03f9,3.972
