vid,0
Animation_480P-046c,3.15
Animation_480P-073c,3.407
Animation_480P-087e,3.525
Animation_480P-08a5,3.42
Animation_480P-0d04,3.111
Animation_480P-1da7,3.1830000000000003
Animation_480P-35ee,3.29
Animation_480P-3fdf,3.465
Animation_480P-4b86,3.495
Animation_480P-4e36,3.303
Animation_480P-52af,3.656
Animation_480P-66c0,3.4530000000000003
Animation_480P-6e23,3.7310000000000003
Animation_480P-6ef6,3.6069999999999998
Animation_480P-70d4,3.8480000000000003
Animation_480P-791b,3.286
Animation_480P-7a31,3.487
Animation_480P-7ef2,3.1639999999999997
CoverSong_480P-0170,3.1180000000000003
CoverSong_480P-1019,3.815
CoverSong_480P-1109,2.826
CoverSong_480P-2142,3.25
CoverSong_480P-2207,2.9339999999999997
CoverSong_480P-2d2c,3.8369999999999997
CoverSong_480P-3076,1.71
CoverSong_480P-35e1,3.608
CoverSong_480P-3e4b,2.877
CoverSong_480P-3e92,4.235
CoverSong_480P-3f3b,3.0269999999999997
CoverSong_480P-41a5,3.27
CoverSong_480P-4d34,2.677
CoverSong_480P-53f4,3.1689999999999996
CoverSong_480P-59f2,3.418
CoverSong_480P-5b62,3.056
CoverSong_480P-60a6,2.369
CoverSong_480P-64d0,3.917
CoverSong_480P-6c3e,2.502
CoverSong_480P-6c50,2.7289999999999996
CoverSong_480P-7f6d,3.048
Gaming_480P-0109,2.436
Gaming_480P-09ab,3.795
Gaming_480P-0a03,2.676
Gaming_480P-0d23,3.466
Gaming_480P-0dbc,2.9730000000000003
Gaming_480P-14fc,3.822
Gaming_480P-1542,2.7760000000000002
Gaming_480P-20ca,2.891
Gaming_480P-3a44,3.043
Gaming_480P-445b,3.714
Gaming_480P-4560,3.904
Gaming_480P-5a5a,3.478
Gaming_480P-61ee,3.6310000000000002
Gaming_480P-626a,3.786
Gaming_480P-6491,3.013
Gaming_480P-6548,2.8710000000000004
Gaming_480P-6a5a,3.468
Gaming_480P-6c92,2.3480000000000003
Gaming_480P-6cdc,2.425
Gaming_480P-6d1e,2.674
Gaming_480P-6f4b,3.67
Gaming_480P-75f7,2.798
